"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.506703225E1,-1.174815521E2,8.241305542E1,-1.950760803E2,2.421745319E2
1.507705825E1,-1.173051300E2,8.237380981E1,-1.950926208E2,2.420889687E2
1.508708425E1,-1.175498047E2,8.277755737E1,-1.949302673E2,2.422145531E2
1.509711025E1,-1.174253540E2,8.240286255E1,-1.949248352E2,2.420219761E2
1.510713525E1,-1.172803192E2,8.238497925E1,-1.947926941E2,2.418391030E2
1.511716125E1,-1.172234497E2,8.238110352E1,-1.949028015E2,2.418989157E2
1.512718725E1,-1.173764801E2,8.246377563E1,-1.949140320E2,2.420103143E2
1.513721325E1,-1.174309540E2,8.249267578E1,-1.949108582E2,2.420440314E2
1.514723925E1,-1.172681427E2,8.237857056E1,-1.950408630E2,2.420309576E2
1.515726525E1,-1.173489532E2,8.236697388E1,-1.948083801E2,2.418788957E2
1.516729025E1,-1.173988724E2,8.257516479E1,-1.948840637E2,2.420350210E2
1.517731625E1,-1.173106995E2,8.243164062E1,-1.950247498E2,2.420566640E2
1.518734225E1,-1.173863831E2,8.259683228E1,-1.949707947E2,2.421061965E2
1.519736825E1,-1.173108826E2,8.264007568E1,-1.949622498E2,2.420774754E2
1.520739425E1,-1.174927139E2,8.248468018E1,-1.949119568E2,2.420721611E2
1.521742025E1,-1.174577179E2,8.266299438E1,-1.947173767E2,2.419593828E2
1.522744525E1,-1.174650650E2,8.276879883E1,-1.947070618E2,2.419908169E2
1.523747125E1,-1.174385147E2,8.260897827E1,-1.946644592E2,2.418890236E2
1.524749725E1,-1.173157654E2,8.255563354E1,-1.944986267E2,2.416777549E2
1.525752325E1,-1.173542480E2,8.252578735E1,-1.947724304E2,2.419066447E2
1.526754925E1,-1.173108978E2,8.268930054E1,-1.948432922E2,2.419985035E2
1.527757525E1,-1.172695465E2,8.256723022E1,-1.947958069E2,2.418985333E2
1.528760025E1,-1.175417633E2,8.268063354E1,-1.949023132E2,2.421550433E2
1.529762625E1,-1.174406128E2,8.258386230E1,-1.950227356E2,2.421698975E2
1.530765225E1,-1.175550537E2,8.247732544E1,-1.949179993E2,2.421047837E2
1.531767825E1,-1.173482208E2,8.250515747E1,-1.948580627E2,2.419656392E2
1.532770425E1,-1.173089676E2,8.276528931E1,-1.947966614E2,2.419860043E2
1.533773025E1,-1.173692474E2,8.276748657E1,-1.947970276E2,2.420162784E2
1.534775625E1,-1.174360352E2,8.269726562E1,-1.946872864E2,2.419363544E2
1.535778125E1,-1.174341125E2,8.267361450E1,-1.948692932E2,2.420738292E2
1.536780725E1,-1.174106445E2,8.268472290E1,-1.946153259E2,2.418618365E2
1.537783325E1,-1.174514389E2,8.248629761E1,-1.948369446E2,2.419922825E2
1.538785925E1,-1.173459167E2,8.223168945E1,-1.951480408E2,2.421050862E2
1.539788525E1,-1.172726746E2,8.241482544E1,-1.949605408E2,2.419807763E2
1.540791079E1,-1.174513855E2,8.224255371E1,-1.947312317E2,2.418241472E2
1.541793579E1,-1.173242798E2,8.253009033E1,-1.947912292E2,2.419087130E2
1.542796179E1,-1.173857880E2,8.258056641E1,-1.946618958E2,2.418516628E2
1.543798779E1,-1.174691772E2,8.279653931E1,-1.949942322E2,2.422334104E2
1.544801379E1,-1.175498581E2,8.248742676E1,-1.950243225E2,2.421913109E2
1.545803979E1,-1.174912643E2,8.231835938E1,-1.949325867E2,2.420314501E2
1.546806579E1,-1.174121933E2,8.242651367E1,-1.948429871E2,2.419577296E2
1.547809079E1,-1.175112610E2,8.261364746E1,-1.948395691E2,2.420668686E2
1.548811679E1,-1.174692459E2,8.256958008E1,-1.947061462E2,2.419240432E2
1.549814279E1,-1.174555664E2,8.259402466E1,-1.948684998E2,2.420564298E2
1.550816879E1,-1.173098373E2,8.240988159E1,-1.946988220E2,2.417863061E2
1.551819479E1,-1.171742325E2,8.191519165E1,-1.948664856E2,2.416874978E2
1.552822079E1,-1.171663055E2,8.207226562E1,-1.948840637E2,2.417511080E2
1.553824579E1,-1.174151459E2,8.234631348E1,-1.947210388E2,2.418336511E2
1.554827179E1,-1.174053955E2,8.245068359E1,-1.947014465E2,2.418487035E2
1.555829779E1,-1.172450104E2,8.240673828E1,-1.946257629E2,2.416949536E2
1.556832379E1,-1.172190247E2,8.250350952E1,-1.944309998E2,2.415585695E2
1.557834979E1,-1.173200836E2,8.243453979E1,-1.947021790E2,2.418023860E2
1.558837579E1,-1.173580627E2,8.254760742E1,-1.947256775E2,2.418782997E2
1.559840079E1,-1.173602448E2,8.262948608E1,-1.947746277E2,2.419467185E2
1.560842679E1,-1.173802643E2,8.261810303E1,-1.948263855E2,2.419942104E2
1.561845279E1,-1.173970947E2,8.273397827E1,-1.946979675E2,2.419386029E2
1.562847879E1,-1.173594131E2,8.263778687E1,-1.947934875E2,2.419643330E2
1.563850479E1,-1.173384552E2,8.244992065E1,-1.946822815E2,2.418005236E2
1.564853079E1,-1.172566071E2,8.223507690E1,-1.948138123E2,2.417935922E2
1.565855579E1,-1.172951508E2,8.230053711E1,-1.948372498E2,2.418534364E2
1.566858179E1,-1.172853165E2,8.256732178E1,-1.949478455E2,2.420286564E2
1.567860779E1,-1.174575195E2,8.277468872E1,-1.949276428E2,2.421666862E2
1.568863379E1,-1.172899246E2,8.248910522E1,-1.947564392E2,2.418500558E2
1.569865979E1,-1.173778992E2,8.275201416E1,-1.948031311E2,2.420200962E2
1.570868579E1,-1.173739014E2,8.269711304E1,-1.947602234E2,2.419648525E2
1.571871179E1,-1.173879623E2,8.260107422E1,-1.948692322E2,2.420266283E2
1.572873679E1,-1.173537598E2,8.277014160E1,-1.948297424E2,2.420360093E2
1.573876279E1,-1.172691269E2,8.268933105E1,-1.948368835E2,2.419731076E2
1.574878879E1,-1.172041626E2,8.237603760E1,-1.947761536E2,2.417858087E2
1.575881479E1,-1.172026215E2,8.249371338E1,-1.949291687E2,2.419484409E2
1.576884079E1,-1.172823334E2,8.232937622E1,-1.947794495E2,2.418104750E2
1.577886679E1,-1.173315887E2,8.224884033E1,-1.949435120E2,2.419391376E2
1.578889179E1,-1.173986206E2,8.231878662E1,-1.950498352E2,2.420810958E2
1.579891779E1,-1.173873749E2,8.249392700E1,-1.949403381E2,2.420470599E2
1.580894379E1,-1.173504562E2,8.259838867E1,-1.947361755E2,2.419003957E2
1.581896979E1,-1.173790283E2,8.266381836E1,-1.948099060E2,2.419959558E2
1.582899579E1,-1.173671722E2,8.237899780E1,-1.946458435E2,2.417609497E2
1.583902179E1,-1.173943100E2,8.263809204E1,-1.947718201E2,2.419639233E2
1.584904679E1,-1.174212112E2,8.285070801E1,-1.947452087E2,2.420282566E2
1.585907279E1,-1.173637238E2,8.261224365E1,-1.947812195E2,2.419478248E2
1.586909879E1,-1.174978943E2,8.250866699E1,-1.946445618E2,2.418676099E2
1.587912479E1,-1.174746017E2,8.230749512E1,-1.946535339E2,2.417949629E2
1.588915079E1,-1.175833893E2,8.263253784E1,-1.944178162E2,2.417690571E2
1.589917679E1,-1.175588989E2,8.268765259E1,-1.945473938E2,2.418801998E2
1.590920179E1,-1.173439789E2,8.255865479E1,-1.947471619E2,2.418925338E2
1.591922779E1,-1.174143524E2,8.280361938E1,-1.947422791E2,2.420064561E2
1.592925379E1,-1.174967880E2,8.274346924E1,-1.946404724E2,2.419439819E2
1.593927979E1,-1.173660431E2,8.243688965E1,-1.951208801E2,2.421627277E2
1.594930579E1,-1.174990540E2,8.270822144E1,-1.950916443E2,2.422961561E2
1.595933179E1,-1.174169922E2,8.248379517E1,-1.950434265E2,2.421410018E2
1.596935779E1,-1.173671799E2,8.258868408E1,-1.950760803E2,2.421789065E2
1.597938279E1,-1.173956528E2,8.256149292E1,-1.949434509E2,2.420766169E2
1.598940879E1,-1.172722855E2,8.267590332E1,-1.950608826E2,2.421504529E2
1.599943479E1,-1.174286499E2,8.268957520E1,-1.948940125E2,2.420965298E2
1.600946079E1,-1.173637848E2,8.251119995E1,-1.950325012E2,2.421157422E2
1.601948679E1,-1.171950989E2,8.222723389E1,-1.948558655E2,2.417949907E2
1.602951279E1,-1.175133667E2,8.259841919E1,-1.948249817E2,2.420509527E2
1.603953779E1,-1.173706207E2,8.240972900E1,-1.947155457E2,2.418292161E2
1.604956379E1,-1.171958542E2,8.210147095E1,-1.948202820E2,2.417239377E2
1.605958979E1,-1.172274628E2,8.229067993E1,-1.948378601E2,2.418177532E2
1.606961579E1,-1.174613190E2,8.259225464E1,-1.948465881E2,2.420409777E2
1.607964179E1,-1.173482513E2,8.227203369E1,-1.948345642E2,2.418673335E2
1.608966779E1,-1.173627777E2,8.255661011E1,-1.949414368E2,2.420573883E2
1.609969279E1,-1.173143997E2,8.271102905E1,-1.946808167E2,2.418768345E2
1.610971879E1,-1.172967300E2,8.261557007E1,-1.945367737E2,2.417196964E2
1.611974479E1,-1.173774796E2,8.278759766E1,-1.945695496E2,2.418440999E2
1.612977079E1,-1.174637985E2,8.270767212E1,-1.945046692E2,2.418064708E2
1.613979679E1,-1.173295593E2,8.294277954E1,-1.945633850E2,2.418690575E2
1.614982279E1,-1.174212036E2,8.271176147E1,-1.943305969E2,2.416471714E2
1.615984779E1,-1.172769699E2,8.261245728E1,-1.946932678E2,2.418350146E2
1.616987379E1,-1.172294464E2,8.263122559E1,-1.946418152E2,2.417769608E2
1.617989979E1,-1.173917694E2,8.282519531E1,-1.946756897E2,2.419493018E2
1.618992579E1,-1.172345276E2,8.239611816E1,-1.948059998E2,2.418314129E2
1.619995179E1,-1.174532089E2,8.279388428E1,-1.947564392E2,2.420333741E2
1.620997779E1,-1.173654938E2,8.260028076E1,-1.948545227E2,2.420036168E2
1.622000379E1,-1.175268326E2,8.282336426E1,-1.948503113E2,2.421547230E2
1.623002879E1,-1.174142532E2,8.270053101E1,-1.949461365E2,2.421352531E2
1.624005479E1,-1.173370819E2,8.237280273E1,-1.948494568E2,2.419082062E2
1.625008079E1,-1.173995895E2,8.260348511E1,-1.946101990E2,2.418245830E2
1.626010679E1,-1.174080963E2,8.293383789E1,-1.946191711E2,2.419489705E2
1.627013279E1,-1.174078064E2,8.292684937E1,-1.946927185E2,2.420055991E2
1.628015879E1,-1.172780762E2,8.280081177E1,-1.947975769E2,2.419839200E2
1.629018379E1,-1.173235397E2,8.252963257E1,-1.946673889E2,2.418084894E2
1.630020979E1,-1.172976990E2,8.230767822E1,-1.945990295E2,2.416652362E2
1.631023579E1,-1.173140182E2,8.244335938E1,-1.946910095E2,2.417934564E2
1.632026179E1,-1.174109497E2,8.261590576E1,-1.947937317E2,2.419820590E2
1.633028779E1,-1.172648697E2,8.258642578E1,-1.946089783E2,2.417523977E2
1.634031379E1,-1.173637314E2,8.272195435E1,-1.947375183E2,2.419501358E2
1.635033879E1,-1.173642426E2,8.240625000E1,-1.947531433E2,2.418552094E2
1.636036479E1,-1.173571701E2,8.277633667E1,-1.947514343E2,2.419767519E2
1.637039079E1,-1.174073792E2,8.267269897E1,-1.945852966E2,2.418319778E2
1.638041679E1,-1.174477158E2,8.262643433E1,-1.946118469E2,2.418571160E2
1.639044279E1,-1.173554611E2,8.249377441E1,-1.945710754E2,2.417342145E2
1.640046879E1,-1.173433075E2,8.282650757E1,-1.944323425E2,2.417304656E2
1.641049363E1,-1.172501373E2,8.283602905E1,-1.945078430E2,2.417492573E2
1.642051963E1,-1.173035049E2,8.283776855E1,-1.943592834E2,2.416562419E2
1.643054563E1,-1.173546448E2,8.295513916E1,-1.944532166E2,2.417968593E2
1.644057163E1,-1.172720108E2,8.289566040E1,-1.947224426E2,2.419529803E2
1.645059762E1,-1.173850098E2,8.291265869E1,-1.945600281E2,2.418829345E2
1.646062362E1,-1.173278885E2,8.271472168E1,-1.944870300E2,2.417286980E2
1.647064963E1,-1.175377502E2,8.286627197E1,-1.945507507E2,2.419337438E2
1.648067463E1,-1.173240967E2,8.281771851E1,-1.943031921E2,2.416142559E2
1.649070063E1,-1.173874741E2,8.286877441E1,-1.945116272E2,2.418301593E2
1.650072663E1,-1.173120422E2,8.291726685E1,-1.945337830E2,2.418279990E2
1.651075263E1,-1.173301849E2,8.297225952E1,-1.945823669E2,2.418947409E2
1.652077863E1,-1.174132462E2,8.284924316E1,-1.945589905E2,2.418740752E2
1.653080463E1,-1.174408035E2,8.271920776E1,-1.946036682E2,2.418788898E2
1.654082962E1,-1.174007034E2,8.260632324E1,-1.944398499E2,2.416890254E2
1.655085562E1,-1.174858856E2,8.269479370E1,-1.945459290E2,2.418459855E2
1.656088163E1,-1.174598541E2,8.261215210E1,-1.946809387E2,2.419137303E2
1.657090763E1,-1.173343430E2,8.263726807E1,-1.943216858E2,2.415723156E2
1.658093363E1,-1.174012604E2,8.278866577E1,-1.945820618E2,2.418660743E2
1.659095963E1,-1.174910660E2,8.275128174E1,-1.947059631E2,2.419965646E2
1.660098563E1,-1.173913193E2,8.290768433E1,-1.946721497E2,2.419744859E2
1.661101063E1,-1.174365158E2,8.278323364E1,-1.944460144E2,2.417718998E2
1.662103663E1,-1.174371185E2,8.261767578E1,-1.947544250E2,2.419637230E2
1.663106262E1,-1.174216080E2,8.265945435E1,-1.946523743E2,2.418883342E2
1.664108862E1,-1.174540405E2,8.268267822E1,-1.948185730E2,2.420457670E2
1.665111463E1,-1.173679886E2,8.264712524E1,-1.946935730E2,2.418912554E2
1.666114063E1,-1.173479156E2,8.241656494E1,-1.947679749E2,2.418627452E2
1.667116563E1,-1.174262238E2,8.299948120E1,-1.946573792E2,2.420110063E2
1.668119163E1,-1.173705750E2,8.287191772E1,-1.946219177E2,2.419117555E2
1.669121763E1,-1.175014267E2,8.303961182E1,-1.946092834E2,2.420225932E2
1.670124363E1,-1.173572769E2,8.248660278E1,-1.948130798E2,2.419274812E2
1.671126962E1,-1.173699951E2,8.273779297E1,-1.948575134E2,2.420551769E2
1.672129562E1,-1.173634491E2,8.263043213E1,-1.947543640E2,2.419322835E2
1.673132063E1,-1.173215866E2,8.267282104E1,-1.946710510E2,2.418593974E2
1.674134663E1,-1.173849030E2,8.251290894E1,-1.947153015E2,2.418711314E2
1.675137263E1,-1.172651672E2,8.261853027E1,-1.946929016E2,2.418310711E2
1.676139863E1,-1.172492294E2,8.263406372E1,-1.946553650E2,2.417984314E2
1.677142463E1,-1.173752747E2,8.278536987E1,-1.947012024E2,2.419481985E2
1.678145063E1,-1.172192612E2,8.262683105E1,-1.946558533E2,2.417818223E2
1.679147663E1,-1.173688965E2,8.259197998E1,-1.947425842E2,2.419123129E2
1.680150162E1,-1.173479767E2,8.245684814E1,-1.945027161E2,2.416629595E2
1.681152762E1,-1.172184143E2,8.238247681E1,-1.945796814E2,2.416366726E2
1.682155363E1,-1.172128830E2,8.255404663E1,-1.945140686E2,2.416397183E2
1.683157963E1,-1.172874222E2,8.261093140E1,-1.945639343E2,2.417354544E2
1.684160563E1,-1.173927460E2,8.250955200E1,-1.945487976E2,2.417397725E2
1.685163163E1,-1.174232025E2,8.265911865E1,-1.945944519E2,2.418423848E2
1.686165663E1,-1.172867889E2,8.253338623E1,-1.946081238E2,2.417442296E2
1.687168263E1,-1.174523468E2,8.286996460E1,-1.945559998E2,2.418977508E2
1.688170863E1,-1.173983917E2,8.262857056E1,-1.945705261E2,2.418006466E2
1.689173462E1,-1.176751785E2,8.279760742E1,-1.943349304E2,2.418035496E2
1.690176062E1,-1.175413513E2,8.289144897E1,-1.944274597E2,2.418449889E2
1.691178663E1,-1.174244995E2,8.263275146E1,-1.945774231E2,2.418203016E2
1.692181263E1,-1.175387344E2,8.266629028E1,-1.945712585E2,2.418822943E2
1.693183763E1,-1.174241028E2,8.268826294E1,-1.947942810E2,2.420135960E2
1.694186363E1,-1.174224319E2,8.293435669E1,-1.947075500E2,2.420271991E2
1.695188963E1,-1.174892578E2,8.301202393E1,-1.945926819E2,2.419938711E2
1.696191563E1,-1.174763641E2,8.294338989E1,-1.946576233E2,2.420163060E2
1.697194163E1,-1.175105667E2,8.273123169E1,-1.946429138E2,2.419484530E2
1.698196762E1,-1.172828979E2,8.298165894E1,-1.948509827E2,2.420911798E2
1.699199263E1,-1.174048615E2,8.286248779E1,-1.946938782E2,2.419830564E2
1.700201863E1,-1.173547363E2,8.271655273E1,-1.944995422E2,2.417524233E2
1.701204463E1,-1.172856369E2,8.283135986E1,-1.947182312E2,2.419341736E2
1.702207063E1,-1.175546265E2,8.293389893E1,-1.947732239E2,2.421440285E2
1.703209663E1,-1.174802094E2,8.295526123E1,-1.947995300E2,2.421363910E2
1.704212263E1,-1.174927826E2,8.280511475E1,-1.946658630E2,2.419835516E2
1.705214763E1,-1.174568710E2,8.276248169E1,-1.946677551E2,2.419530529E2
1.706217362E1,-1.173682404E2,8.290371704E1,-1.946153870E2,2.419162644E2
1.707219962E1,-1.174047394E2,8.306393433E1,-1.946417542E2,2.420101289E2
1.708222563E1,-1.173017578E2,8.278582764E1,-1.944382019E2,2.417010757E2
1.709225163E1,-1.175101242E2,8.272030640E1,-1.946356506E2,2.419386593E2
1.710227763E1,-1.175418549E2,8.295715332E1,-1.945821838E2,2.419921552E2
1.711230363E1,-1.174260788E2,8.290728760E1,-1.945199280E2,2.418687758E2
1.712232863E1,-1.174089355E2,8.290557861E1,-1.945082092E2,2.418504426E2
1.713235463E1,-1.172914886E2,8.302883911E1,-1.945272522E2,2.418510560E2
1.714238063E1,-1.172234955E2,8.291549683E1,-1.944194031E2,2.416924322E2
1.715240662E1,-1.172781296E2,8.285037231E1,-1.943554993E2,2.416452027E2
1.716243262E1,-1.174171600E2,8.294772339E1,-1.945640564E2,2.419137994E2
1.717245863E1,-1.173506775E2,8.277069092E1,-1.946493835E2,2.418895436E2
1.718248363E1,-1.173558502E2,8.276296997E1,-1.945735779E2,2.418284144E2
1.719250963E1,-1.172454147E2,8.292102051E1,-1.947776794E2,2.419932382E2
1.720253563E1,-1.171311188E2,8.270877075E1,-1.946034851E2,2.417249597E2
1.721256163E1,-1.171233215E2,8.274978638E1,-1.947120667E2,2.418226385E2
1.722258763E1,-1.172628860E2,8.291412354E1,-1.946650696E2,2.419087134E2
1.723261363E1,-1.173894196E2,8.285501099E1,-1.944861145E2,2.418058672E2
1.724263962E1,-1.173464890E2,8.286230469E1,-1.945243225E2,2.418182625E2
1.725266462E1,-1.172379608E2,8.273345947E1,-1.944791565E2,2.416851404E2
1.726269063E1,-1.172561874E2,8.275909424E1,-1.945476990E2,2.417579127E2
1.727271663E1,-1.173045044E2,8.252935791E1,-1.943989563E2,2.415831035E2
1.728274263E1,-1.172534103E2,8.265124512E1,-1.944194641E2,2.416164700E2
1.729276863E1,-1.173637314E2,8.265029907E1,-1.944691467E2,2.417096738E2
1.730279463E1,-1.173296127E2,8.280734253E1,-1.944750061E2,2.417515708E2
1.731282063E1,-1.173592072E2,8.274072266E1,-1.944415588E2,2.417162189E2
1.732284562E1,-1.174995422E2,8.280987549E1,-1.946324158E2,2.419615572E2
1.733287162E1,-1.174356689E2,8.270062256E1,-1.946157532E2,2.418797650E2
1.734289763E1,-1.174546432E2,8.280981445E1,-1.945700989E2,2.418896070E2
1.735292363E1,-1.172646637E2,8.286151123E1,-1.945179138E2,2.417731379E2
1.736294963E1,-1.171331177E2,8.266452026E1,-1.944144592E2,2.415586308E2
1.737297563E1,-1.172819138E2,8.265780640E1,-1.945277405E2,2.417196766E2
1.738300063E1,-1.174645462E2,8.279467773E1,-1.947216492E2,2.420111546E2
1.739302663E1,-1.174425659E2,8.261123657E1,-1.946839905E2,2.419074799E2
1.740305263E1,-1.174348068E2,8.293530273E1,-1.946754456E2,2.420077011E2
1.741307938E1,-1.173829803E2,8.285079956E1,-1.946445618E2,2.419287591E2
1.742310538E1,-1.172713776E2,8.267785645E1,-1.947657776E2,2.419130258E2
1.743313138E1,-1.171871262E2,8.263400269E1,-1.947565002E2,2.418497371E2
1.744315738E1,-1.174173203E2,8.265118408E1,-1.946518860E2,2.418830338E2
1.745318238E1,-1.173053513E2,8.290090942E1,-1.945493469E2,2.418316658E2
1.746320838E1,-1.173280029E2,8.286151123E1,-1.947641907E2,2.420020254E2
1.747323438E1,-1.173949432E2,8.276565552E1,-1.947373352E2,2.419800739E2
1.748326037E1,-1.172756500E2,8.231497192E1,-1.946933899E2,2.417330113E2
1.749328637E1,-1.174133453E2,8.240368652E1,-1.947008362E2,2.418360536E2
1.750331238E1,-1.172405701E2,8.266983032E1,-1.947032166E2,2.418449806E2
1.751333738E1,-1.173108215E2,8.301293945E1,-1.947171936E2,2.420077735E2
1.752336338E1,-1.174438324E2,8.292700195E1,-1.946465149E2,2.419859648E2
1.753338938E1,-1.172899323E2,8.279162598E1,-1.947599182E2,2.419562094E2
1.754341538E1,-1.175740967E2,8.288226318E1,-1.947257996E2,2.420976555E2
1.755344138E1,-1.174023438E2,8.296459961E1,-1.947784119E2,2.420848298E2
1.756346738E1,-1.173081055E2,8.269625854E1,-1.947785950E2,2.419474403E2
1.757349337E1,-1.174150848E2,8.289385986E1,-1.947557678E2,2.420485556E2
1.758351838E1,-1.173476562E2,8.280770874E1,-1.948103333E2,2.420302770E2
1.759354438E1,-1.175613708E2,8.290600586E1,-1.947099304E2,2.420868413E2
1.760357038E1,-1.173587952E2,8.253179932E1,-1.946707458E2,2.418290388E2
1.761359638E1,-1.173110809E2,8.288745117E1,-1.945585632E2,2.418372465E2
1.762362238E1,-1.172782440E2,8.267950439E1,-1.944888000E2,2.416939807E2
1.763364838E1,-1.172836380E2,8.279302979E1,-1.944928894E2,2.417387465E2
1.764367338E1,-1.175155334E2,8.302728271E1,-1.944236145E2,2.418759437E2
1.765369937E1,-1.173406677E2,8.282202148E1,-1.945912170E2,2.418554554E2
1.766372537E1,-1.173924637E2,8.260028076E1,-1.946141663E2,2.418232218E2
1.767375138E1,-1.173895569E2,8.267443848E1,-1.946947937E2,2.419120368E2
1.768377738E1,-1.173118591E2,8.264102173E1,-1.945586243E2,2.417533227E2
1.769380338E1,-1.174340973E2,8.266253662E1,-1.946426697E2,2.418876413E2
1.770382938E1,-1.172263336E2,8.234677124E1,-1.946805725E2,2.417095971E2
1.771385438E1,-1.173852386E2,8.273452759E1,-1.947143250E2,2.419462020E2
1.772388038E1,-1.172768250E2,8.263626099E1,-1.946821594E2,2.418341343E2
1.773390638E1,-1.172492218E2,8.281616211E1,-1.948332214E2,2.420038861E2
1.774393237E1,-1.172874908E2,8.288171387E1,-1.947192688E2,2.419531518E2
1.775395837E1,-1.171776657E2,8.250646973E1,-1.946918640E2,2.417495497E2
1.776398438E1,-1.172348709E2,8.240914917E1,-1.949662170E2,2.419650979E2
1.777400938E1,-1.174236755E2,8.279782104E1,-1.947623596E2,2.420251546E2
1.778403538E1,-1.174651337E2,8.275299072E1,-1.945963440E2,2.418963666E2
1.779406138E1,-1.174595261E2,8.254199219E1,-1.948047791E2,2.419893028E2
1.780408738E1,-1.174921112E2,8.280737305E1,-1.946941833E2,2.420067814E2
1.781411338E1,-1.173041382E2,8.253701782E1,-1.946114807E2,2.417565895E2
1.782413938E1,-1.172924576E2,8.261196899E1,-1.946580505E2,2.418140084E2
1.783416537E1,-1.173334503E2,8.273281860E1,-1.946014709E2,2.418296722E2
1.784419037E1,-1.173543777E2,8.269857788E1,-1.945420227E2,2.417802791E2
1.785421638E1,-1.174985123E2,8.299606323E1,-1.945241394E2,2.419377765E2
1.786424238E1,-1.172397537E2,8.286767578E1,-1.947165222E2,2.419229951E2
1.787426838E1,-1.173050995E2,8.291870117E1,-1.946756287E2,2.419392440E2
1.788429438E1,-1.173093338E2,8.284240723E1,-1.946611023E2,2.419034704E2
1.789432038E1,-1.173235550E2,8.304980469E1,-1.946502991E2,2.419727785E2
1.790434638E1,-1.175990143E2,8.328704834E1,-1.943863220E2,2.419758310E2
1.791437137E1,-1.174957047E2,8.299282837E1,-1.945077209E2,2.419221025E2
1.792439737E1,-1.173401260E2,8.280798340E1,-1.946091003E2,2.418647747E2
1.793442338E1,-1.175498352E2,8.280068970E1,-1.944761658E2,2.418571831E2
1.794444938E1,-1.173396912E2,8.267352295E1,-1.946008606E2,2.418119299E2
1.795447538E1,-1.172803497E2,8.268798828E1,-1.945757751E2,2.417678972E2
1.796450138E1,-1.174052200E2,8.263168335E1,-1.948113708E2,2.419988657E2
1.797452638E1,-1.172309113E2,8.263861084E1,-1.945003357E2,2.416663136E2
1.798455238E1,-1.173473053E2,8.254672241E1,-1.945290222E2,2.417144843E2
1.799457838E1,-1.172413483E2,8.282745361E1,-1.944480286E2,2.416939317E2
1.800460437E1,-1.173617706E2,8.318087769E1,-1.943307800E2,2.417794360E2
