"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.058585041E2,-2.163735046E2,1.956419525E2,-7.626922607E2,8.165737883E2
1.058685321E2,-2.168183289E2,1.957941742E2,-7.633889160E2,8.173788494E2
1.058785601E2,-2.163217163E2,1.955565186E2,-7.627249756E2,8.165701594E2
1.058885871E2,-2.162333679E2,1.954016266E2,-7.626149902E2,8.164069380E2
1.058986151E2,-2.165544128E2,1.952736816E2,-7.632291260E2,8.170350808E2
1.059086421E2,-2.161798248E2,1.952925110E2,-7.627591553E2,8.165013230E2
1.059186701E2,-2.163991699E2,1.951948395E2,-7.635322266E2,8.172582744E2
1.059286981E2,-2.161205139E2,1.951170807E2,-7.626754150E2,8.163654454E2
1.059387251E2,-2.162436218E2,1.951999359E2,-7.622814941E2,8.160498730E2
1.059487531E2,-2.168120422E2,1.953035889E2,-7.638081055E2,8.176513777E2
1.059587801E2,-2.162045898E2,1.952838287E2,-7.627996826E2,8.165436634E2
1.059688081E2,-2.169237213E2,1.953951263E2,-7.631523438E2,8.170903598E2
1.059788361E2,-2.162632751E2,1.954952087E2,-7.627724609E2,8.165843545E2
1.059888631E2,-2.163369904E2,1.955204315E2,-7.630701904E2,8.168880266E2
1.059988911E2,-2.172135925E2,1.954814606E2,-7.639031982E2,8.178892605E2
1.060089181E2,-2.165967102E2,1.952574158E2,-7.633228760E2,8.171299813E2
1.060189461E2,-2.166372681E2,1.950677338E2,-7.634233398E2,8.171892819E2
1.060289741E2,-2.161640930E2,1.952084198E2,-7.626422119E2,8.163678005E2
1.060390011E2,-2.164706726E2,1.953326721E2,-7.629653320E2,8.167805720E2
1.060490291E2,-2.169976501E2,1.953935089E2,-7.634956055E2,8.174302068E2
1.060590561E2,-2.163348999E2,1.950973969E2,-7.629449463E2,8.166693176E2
1.060690841E2,-2.167391968E2,1.953880310E2,-7.632924805E2,8.171705898E2
1.060791121E2,-2.165778809E2,1.954701385E2,-7.630462646E2,8.169174717E2
1.060891391E2,-2.165723572E2,1.951931610E2,-7.631693115E2,8.169647202E2
1.060991671E2,-2.164125977E2,1.954622803E2,-7.628681641E2,8.167054250E2
1.061091941E2,-2.162869110E2,1.953835144E2,-7.628400879E2,8.166270540E2
1.061192221E2,-2.167550964E2,1.954613037E2,-7.633234863E2,8.172212906E2
1.061292501E2,-2.160730896E2,1.954894257E2,-7.628220215E2,8.165789197E2
1.061392771E2,-2.159104614E2,1.952814178E2,-7.628583984E2,8.165201134E2
1.061493051E2,-2.161179962E2,1.955258179E2,-7.627225342E2,8.165065817E2
1.061593321E2,-2.158829498E2,1.955030365E2,-7.624827881E2,8.162149762E2
1.061693601E2,-2.164038086E2,1.957372437E2,-7.629731445E2,8.168670003E2
1.061793881E2,-2.160948792E2,1.956110687E2,-7.624320068E2,8.162495036E2
1.061894151E2,-2.165064850E2,1.955538177E2,-7.629919434E2,8.168678347E2
1.061994431E2,-2.161986084E2,1.958698730E2,-7.623818359E2,8.162921715E2
1.062094701E2,-2.165681458E2,1.957969666E2,-7.625698242E2,8.165481925E2
1.062194981E2,-2.165944824E2,1.958205261E2,-7.631679688E2,8.171194507E2
1.062295261E2,-2.162820435E2,1.957162170E2,-7.624138184E2,8.163072892E2
1.062395531E2,-2.172036133E2,1.955380249E2,-7.638319092E2,8.178335493E2
1.062495811E2,-2.164381714E2,1.957394867E2,-7.627604980E2,8.166780308E2
1.062596081E2,-2.161907806E2,1.956795959E2,-7.624666748E2,8.163237030E2
1.062696361E2,-2.165758209E2,1.954202118E2,-7.631873779E2,8.170367918E2
1.062796641E2,-2.161554108E2,1.952696533E2,-7.626561279E2,8.163931458E2
1.062896911E2,-2.167170410E2,1.952562103E2,-7.632430420E2,8.170870239E2
1.062997191E2,-2.164317017E2,1.954983826E2,-7.629219971E2,8.167694122E2
1.063097461E2,-2.166100464E2,1.953031464E2,-7.630244141E2,8.168656485E2
1.063197741E2,-2.167313538E2,1.954685059E2,-7.636875000E2,8.175567345E2
1.063298021E2,-2.163277435E2,1.955154266E2,-7.628037109E2,8.166354610E2
1.063398291E2,-2.164540710E2,1.954664459E2,-7.629202881E2,8.167661001E2
1.063498571E2,-2.163902893E2,1.955185852E2,-7.627872314E2,8.166373950E2
1.063598841E2,-2.163168640E2,1.955684204E2,-7.624569092E2,8.163213406E2
1.063699121E2,-2.165435181E2,1.955998840E2,-7.631690674E2,8.170541202E2
1.063799401E2,-2.162711487E2,1.956728363E2,-7.627457275E2,8.166040127E2
1.063899671E2,-2.166826477E2,1.955098419E2,-7.631389160E2,8.170412922E2
1.063999951E2,-2.162662659E2,1.955635529E2,-7.626287842E2,8.164673070E2
1.064100221E2,-2.162133484E2,1.954684601E2,-7.626625977E2,8.164621049E2
1.064200501E2,-2.168575439E2,1.954956360E2,-7.642139893E2,8.180884790E2
1.064300781E2,-2.162803192E2,1.958064728E2,-7.630329590E2,8.169067559E2
1.064401051E2,-2.169877014E2,1.957870331E2,-7.635926514E2,8.176123544E2
1.064501331E2,-2.162400055E2,1.957201233E2,-7.627491455E2,8.166102899E2
1.064601601E2,-2.164855957E2,1.954879456E2,-7.630327148E2,8.168846148E2
1.064701881E2,-2.171696777E2,1.955279694E2,-7.638476562E2,8.178368405E2
1.064802161E2,-2.166435852E2,1.956858215E2,-7.633421631E2,8.172628963E2
1.064902431E2,-2.163415833E2,1.956327667E2,-7.625190430E2,8.164013418E2
1.065002716E2,-2.163748169E2,1.956044312E2,-7.630628662E2,8.169113126E2
1.065102986E2,-2.170997925E2,1.956599426E2,-7.636281738E2,8.176448623E2
1.065203266E2,-2.164560242E2,1.956843414E2,-7.626483154E2,8.165647708E2
1.065303546E2,-2.165497894E2,1.955380707E2,-7.634167480E2,8.172723411E2
1.065403816E2,-2.163862000E2,1.957611847E2,-7.625850830E2,8.165056263E2
1.065504096E2,-2.164532166E2,1.956848755E2,-7.625551758E2,8.164771654E2
1.065604366E2,-2.165130920E2,1.957637177E2,-7.629128418E2,8.168459808E2
1.065704646E2,-2.167692719E2,1.957742310E2,-7.630104980E2,8.170076419E2
1.065804926E2,-2.172532043E2,1.958784790E2,-7.634932861E2,8.176119687E2
1.065905196E2,-2.164418030E2,1.959004364E2,-7.627515869E2,8.167092619E2
1.066005476E2,-2.161635132E2,1.960170288E2,-7.622689209E2,8.162127466E2
1.066105746E2,-2.166759949E2,1.958720093E2,-7.623406982E2,8.163808370E2
1.066206026E2,-2.162368774E2,1.958676758E2,-7.622484131E2,8.161771725E2
1.066306306E2,-2.169422455E2,1.955051270E2,-7.638662109E2,8.177883472E2
1.066406576E2,-2.163457947E2,1.956872406E2,-7.630363770E2,8.168987156E2
1.066506856E2,-2.164639587E2,1.957591248E2,-7.631348877E2,8.170392507E2
1.066607126E2,-2.161255951E2,1.956749725E2,-7.625981445E2,8.164281339E2
1.066707406E2,-2.164152222E2,1.956624908E2,-7.631231689E2,8.169922458E2
1.066807686E2,-2.166274567E2,1.957119751E2,-7.631715088E2,8.171054914E2
1.066907956E2,-2.161337280E2,1.957392578E2,-7.625341797E2,8.163859508E2
1.067008236E2,-2.163896179E2,1.957750244E2,-7.630985107E2,8.169893904E2
1.067108506E2,-2.160084534E2,1.957951050E2,-7.625366211E2,8.163684668E2
1.067208786E2,-2.159838715E2,1.958222046E2,-7.624586182E2,8.162956039E2
1.067309066E2,-2.163693695E2,1.957325134E2,-7.633525391E2,8.172111231E2
1.067409336E2,-2.162095032E2,1.957626343E2,-7.627387695E2,8.166027117E2
1.067509616E2,-2.164951782E2,1.958822784E2,-7.632834473E2,8.172157916E2
1.067609886E2,-2.163050537E2,1.958010101E2,-7.625581055E2,8.164684783E2
1.067710166E2,-2.161488647E2,1.954335632E2,-7.626705322E2,8.164440888E2
1.067810446E2,-2.165982513E2,1.955240631E2,-7.634754639E2,8.173366783E2
1.067910716E2,-2.160897522E2,1.956614227E2,-7.628300781E2,8.166320478E2
1.068010996E2,-2.164288483E2,1.956529999E2,-7.630783691E2,8.169517367E2
1.068111266E2,-2.162852783E2,1.958664398E2,-7.627158203E2,8.166262342E2
1.068211546E2,-2.161621399E2,1.955636444E2,-7.625037842E2,8.163229941E2
1.068311826E2,-2.161539612E2,1.954278717E2,-7.628012695E2,8.165662035E2
1.068412096E2,-2.160158386E2,1.956580963E2,-7.623566895E2,8.161695015E2
1.068512376E2,-2.169767303E2,1.955892639E2,-7.633555908E2,8.173406999E2
1.068612646E2,-2.161702881E2,1.955686493E2,-7.625118408E2,8.163338762E2
1.068712926E2,-2.163174438E2,1.958868103E2,-7.623579102E2,8.163053731E2
1.068813206E2,-2.169272461E2,1.956214294E2,-7.635242920E2,8.174928246E2
1.068913476E2,-2.163213806E2,1.957257385E2,-7.629401855E2,8.168116253E2
1.069013756E2,-2.168319397E2,1.958397217E2,-7.633106689E2,8.173202946E2
1.069114036E2,-2.161737061E2,1.957554169E2,-7.625756836E2,8.164391757E2
1.069214306E2,-2.162718811E2,1.958306732E2,-7.628493652E2,8.167388402E2
1.069314586E2,-2.169824982E2,1.956902924E2,-7.641392822E2,8.180983667E2
1.069414856E2,-2.166796875E2,1.959156494E2,-7.634036865E2,8.173849872E2
1.069515136E2,-2.164577332E2,1.959197388E2,-7.632584229E2,8.171914796E2
1.069615416E2,-2.162826843E2,1.957670288E2,-7.626733398E2,8.165620322E2
1.069715686E2,-2.161770325E2,1.956433563E2,-7.625408936E2,8.163806995E2
1.069815966E2,-2.172743225E2,1.960836945E2,-7.637286377E2,8.178865315E2
1.069916236E2,-2.161598206E2,1.958094482E2,-7.627147217E2,8.165783212E2
1.070016516E2,-2.162364197E2,1.956676178E2,-7.630659180E2,8.168926496E2
1.070116786E2,-2.159951324E2,1.957609100E2,-7.626787109E2,8.164894655E2
1.070217066E2,-2.160581970E2,1.960222626E2,-7.621618652E2,8.160861356E2
1.070317346E2,-2.165008545E2,1.959053345E2,-7.631395264E2,8.170884021E2
1.070417616E2,-2.162193909E2,1.959148407E2,-7.624792480E2,8.163994448E2
1.070517896E2,-2.168074646E2,1.957854156E2,-7.634223633E2,8.174051079E2
1.070618176E2,-2.163341980E2,1.958213806E2,-7.627520752E2,8.166622475E2
1.070718446E2,-2.162564392E2,1.958070221E2,-7.625703125E2,8.164684433E2
1.070818726E2,-2.168638000E2,1.960673676E2,-7.627957764E2,8.169025137E2
1.070918996E2,-2.163773193E2,1.960165100E2,-7.625606689E2,8.165417260E2
1.071019276E2,-2.171446228E2,1.956822357E2,-7.638135986E2,8.178352756E2
1.071119556E2,-2.163254852E2,1.958478851E2,-7.627817383E2,8.166940002E2
1.071219826E2,-2.163734436E2,1.958431091E2,-7.629552002E2,8.168675707E2
1.071320106E2,-2.166295013E2,1.960304108E2,-7.625900879E2,8.166393971E2
1.071420376E2,-2.165904541E2,1.961507416E2,-7.627614746E2,8.168179757E2
1.071520656E2,-2.167825623E2,1.962078400E2,-7.631234131E2,8.172206185E2
1.071620936E2,-2.165870972E2,1.959078064E2,-7.629945068E2,8.169764114E2
1.071721206E2,-2.173181458E2,1.957462006E2,-7.644281006E2,8.184705691E2
1.071821486E2,-2.165609894E2,1.959754944E2,-7.630146484E2,8.170045350E2
1.071921756E2,-2.163932495E2,1.958786774E2,-7.622924805E2,8.162624091E2
1.072022036E2,-2.165755310E2,1.958097534E2,-7.630749512E2,8.170249698E2
1.072122316E2,-2.164834900E2,1.957442474E2,-7.629797363E2,8.168959480E2
1.072222586E2,-2.163826294E2,1.957385101E2,-7.626937256E2,8.166007138E2
1.072322866E2,-2.162030334E2,1.956909027E2,-7.626364746E2,8.164882568E2
1.072423136E2,-2.163483276E2,1.958680878E2,-7.627480469E2,8.166734290E2
1.072523416E2,-2.164982910E2,1.957097321E2,-7.632380371E2,8.171328598E2
1.072623696E2,-2.162017365E2,1.958960419E2,-7.628205566E2,8.167090374E2
1.072723966E2,-2.167070160E2,1.961021271E2,-7.634635010E2,8.174928087E2
1.072824246E2,-2.163544006E2,1.963369904E2,-7.627009277E2,8.167436229E2
1.072924516E2,-2.162157593E2,1.959583435E2,-7.626359863E2,8.165553102E2
1.073024796E2,-2.164436798E2,1.960178070E2,-7.628658447E2,8.168446267E2
1.073125076E2,-2.162070007E2,1.957599945E2,-7.625532227E2,8.164281107E2
1.073225346E2,-2.168154297E2,1.959741058E2,-7.633631592E2,8.173971455E2
1.073325626E2,-2.161238403E2,1.959288788E2,-7.626148682E2,8.165041807E2
1.073425896E2,-2.162095947E2,1.958651123E2,-7.628181152E2,8.167014191E2
1.073526176E2,-2.166188049E2,1.958814392E2,-7.634490967E2,8.174030634E2
1.073626456E2,-2.164763641E2,1.960651550E2,-7.629591064E2,8.169517485E2
1.073726726E2,-2.167342529E2,1.961772461E2,-7.632207031E2,8.172913128E2
1.073827006E2,-2.162164307E2,1.959733887E2,-7.626022949E2,8.165276322E2
1.073927276E2,-2.162717896E2,1.958423004E2,-7.626690674E2,8.165732055E2
1.074027556E2,-2.169680176E2,1.959307404E2,-7.634273682E2,8.174872000E2
1.074127836E2,-2.162743225E2,1.957999878E2,-7.628095703E2,8.166949604E2
1.074228106E2,-2.165276337E2,1.959616394E2,-7.628186035E2,8.168092814E2
1.074328386E2,-2.163326721E2,1.960753937E2,-7.628914795E2,8.168529822E2
1.074428656E2,-2.161676025E2,1.959145355E2,-7.622071533E2,8.161315349E2
1.074528936E2,-2.164602356E2,1.962087250E2,-7.626248779E2,8.166698242E2
1.074629216E2,-2.166271362E2,1.961573181E2,-7.629526367E2,8.170077940E2
1.074729486E2,-2.168579102E2,1.963336182E2,-7.632546387E2,8.173933486E2
1.074829766E2,-2.163258972E2,1.959421539E2,-7.626181641E2,8.165639507E2
1.074930046E2,-2.161599731E2,1.959451141E2,-7.625389404E2,8.164467266E2
1.075030307E2,-2.171001892E2,1.959510803E2,-7.635233154E2,8.176167631E2
1.075130587E2,-2.164054260E2,1.959239502E2,-7.626550293E2,8.166150846E2
1.075230857E2,-2.163562012E2,1.961363678E2,-7.628018799E2,8.167901741E2
1.075331137E2,-2.160387268E2,1.958994141E2,-7.624439697E2,8.163149630E2
1.075431417E2,-2.164485626E2,1.958184967E2,-7.628341064E2,8.167684726E2
1.075531687E2,-2.171304932E2,1.960440674E2,-7.631915283E2,8.173372843E2
1.075631967E2,-2.162670135E2,1.958843231E2,-7.626302490E2,8.165457647E2
1.075732237E2,-2.165162354E2,1.958821716E2,-7.632487793E2,8.171889649E2
1.075832517E2,-2.160231628E2,1.958812408E2,-7.625677490E2,8.164220963E2
1.075932797E2,-2.166079559E2,1.960211334E2,-7.632977295E2,8.172923071E2
1.076033068E2,-2.166831360E2,1.961109009E2,-7.625875244E2,8.166705574E2
1.076133348E2,-2.164742737E2,1.958762665E2,-7.628807373E2,8.168326893E2
1.076233618E2,-2.162727356E2,1.958325958E2,-7.626628418E2,8.165653140E2
1.076333898E2,-2.162696381E2,1.957352295E2,-7.627221680E2,8.165965601E2
1.076434178E2,-2.161324158E2,1.958635712E2,-7.623354492E2,8.162298064E2
1.076534448E2,-2.161532593E2,1.959278717E2,-7.626586914E2,8.165526572E2
1.076634727E2,-2.164963074E2,1.960851746E2,-7.629797363E2,8.169811043E2
1.076734997E2,-2.162437134E2,1.961536560E2,-7.623120117E2,8.163070522E2
1.076835277E2,-2.161387634E2,1.960045013E2,-7.626346436E2,8.165447502E2
1.076935557E2,-2.160750122E2,1.958965454E2,-7.624135742E2,8.162954891E2
1.077035827E2,-2.159274445E2,1.957549286E2,-7.622817383E2,8.160993211E2
1.077136107E2,-2.161051331E2,1.960535736E2,-7.626750488E2,8.165853675E2
1.077236377E2,-2.162190552E2,1.962477875E2,-7.625267334E2,8.165236635E2
1.077336657E2,-2.165266113E2,1.962816315E2,-7.632722168E2,8.173094452E2
1.077436937E2,-2.160582428E2,1.961744080E2,-7.626828613E2,8.166092760E2
1.077537207E2,-2.159006653E2,1.961557770E2,-7.622675781E2,8.161752549E2
1.077637487E2,-2.163568115E2,1.960217896E2,-7.631166992E2,8.170568576E2
1.077737758E2,-2.160556946E2,1.961264343E2,-7.626992188E2,8.166123558E2
1.077838038E2,-2.161889954E2,1.960092010E2,-7.628391113E2,8.167501444E2
1.077938318E2,-2.159471588E2,1.960903015E2,-7.625364990E2,8.164229872E2
1.078038588E2,-2.163996887E2,1.960290680E2,-7.630019531E2,8.169627906E2
1.078138868E2,-2.167196655E2,1.957450867E2,-7.637468262E2,8.176752209E2
1.078239148E2,-2.162973022E2,1.959257507E2,-7.630488281E2,8.169546725E2
1.078339417E2,-2.164081726E2,1.958756561E2,-7.630631104E2,8.169853611E2
1.078439697E2,-2.161492920E2,1.960893707E2,-7.625743408E2,8.165115939E2
1.078539967E2,-2.163753357E2,1.958938141E2,-7.630651855E2,8.169829556E2
1.078640247E2,-2.168865356E2,1.956302338E2,-7.637733154E2,8.177167206E2
1.078740527E2,-2.163292847E2,1.958594971E2,-7.628214111E2,8.167348451E2
1.078840797E2,-2.162450867E2,1.959144440E2,-7.628436279E2,8.167464769E2
1.078941077E2,-2.163006897E2,1.959018402E2,-7.627464600E2,8.166674241E2
1.079041347E2,-2.164193420E2,1.959678802E2,-7.626330566E2,8.166087930E2
1.079141627E2,-2.165910797E2,1.959964447E2,-7.630532227E2,8.170535617E2
1.079241907E2,-2.162335205E2,1.957633820E2,-7.629523926E2,8.168087845E2
1.079342177E2,-2.164898376E2,1.959224548E2,-7.631945801E2,8.171410069E2
1.079442457E2,-2.163509521E2,1.960545959E2,-7.629155273E2,8.168752909E2
1.079542728E2,-2.162545319E2,1.958899078E2,-7.627346191E2,8.166412785E2
1.079643008E2,-2.171380310E2,1.959301605E2,-7.638720703E2,8.179474874E2
1.079743288E2,-2.165391846E2,1.960267792E2,-7.628555908E2,8.168625154E2
1.079843558E2,-2.164415588E2,1.957384033E2,-7.628116455E2,8.167264398E2
1.079943838E2,-2.161185303E2,1.957597504E2,-7.626728516E2,8.165163670E2
1.080044107E2,-2.162563019E2,1.958833923E2,-7.628138428E2,8.167141790E2
1.080144387E2,-2.170478973E2,1.961732330E2,-7.632929688E2,8.174410580E2
1.080244667E2,-2.165596161E2,1.960619354E2,-7.627333984E2,8.167622585E2
1.080344937E2,-2.166904602E2,1.961831512E2,-7.632427979E2,8.173017514E2
1.080445217E2,-2.162624207E2,1.962919159E2,-7.626081543E2,8.166217900E2
1.080545487E2,-2.165261230E2,1.959142914E2,-7.629554443E2,8.169253219E2
1.080645767E2,-2.169230652E2,1.960208130E2,-7.629053955E2,8.170094356E2
1.080746047E2,-2.165420532E2,1.958334656E2,-7.628813477E2,8.168409623E2
1.080846317E2,-2.166485443E2,1.958909607E2,-7.633465576E2,8.173174581E2
1.080946597E2,-2.162427063E2,1.959156647E2,-7.629071045E2,8.168054271E2
1.081046867E2,-2.161676941E2,1.959475555E2,-7.627353516E2,8.166328018E2
1.081147147E2,-2.162696533E2,1.958482971E2,-7.628286133E2,8.167230936E2
1.081247428E2,-2.161417847E2,1.959108429E2,-7.627099609E2,8.165934202E2
1.081347698E2,-2.166339417E2,1.958390350E2,-7.631954346E2,8.171599988E2
1.081447978E2,-2.161983337E2,1.960742798E2,-7.625209961E2,8.164711337E2
1.081548248E2,-2.160646973E2,1.959459839E2,-7.626038818E2,8.164823713E2
1.081648528E2,-2.159302979E2,1.958200378E2,-7.624450684E2,8.162682543E2
1.081748808E2,-2.159745636E2,1.955944977E2,-7.626044922E2,8.163748105E2
1.081849077E2,-2.163571472E2,1.957030029E2,-7.630216064E2,8.168917018E2
1.081949357E2,-2.160846558E2,1.957142639E2,-7.623876953E2,8.162301449E2
1.082049637E2,-2.166643677E2,1.957446136E2,-7.635639648E2,8.174896516E2
1.082149907E2,-2.160538635E2,1.956985779E2,-7.627371826E2,8.165446804E2
1.082250187E2,-2.161379395E2,1.957891998E2,-7.624658203E2,8.163351927E2
1.082350457E2,-2.165838776E2,1.956544647E2,-7.630383301E2,8.169557753E2
1.082450737E2,-2.161598206E2,1.955991516E2,-7.626182861E2,8.164378399E2
1.082551017E2,-2.167691345E2,1.957527771E2,-7.632220459E2,8.172000360E2
1.082651287E2,-2.164054565E2,1.958978577E2,-7.625698242E2,8.165292579E2
1.082751567E2,-2.164342957E2,1.956987610E2,-7.628110352E2,8.167144450E2
1.082851837E2,-2.166268311E2,1.954425049E2,-7.634443359E2,8.172956691E2
1.082952118E2,-2.164342346E2,1.953176727E2,-7.630081787E2,8.168073530E2
1.083052398E2,-2.168000031E2,1.955968323E2,-7.632053223E2,8.171552643E2
1.083152668E2,-2.163173065E2,1.959845276E2,-7.626899414E2,8.166388791E2
1.083252948E2,-2.168160095E2,1.959975586E2,-7.637089844E2,8.177258940E2
1.083353218E2,-2.169790649E2,1.959777832E2,-7.638253174E2,8.178730474E2
1.083453498E2,-2.161717529E2,1.959844818E2,-7.628640137E2,8.167629076E2
1.083553778E2,-2.161492767E2,1.956002350E2,-7.627259521E2,8.165358779E2
1.083654047E2,-2.160029602E2,1.956077576E2,-7.625701904E2,8.163534584E2
1.083754327E2,-2.160296021E2,1.956523132E2,-7.625256348E2,8.163295660E2
1.083854597E2,-2.164972839E2,1.958981018E2,-7.631778564E2,8.171215214E2
1.083954877E2,-2.160604553E2,1.955149231E2,-7.629831543E2,8.167322078E2
1.084055157E2,-2.163335571E2,1.957650757E2,-7.631303711E2,8.170019193E2
1.084155427E2,-2.159893341E2,1.960724640E2,-7.625006104E2,8.163963402E2
1.084255707E2,-2.160384521E2,1.960637054E2,-7.625830078E2,8.164841904E2
1.084355987E2,-2.173682861E2,1.961477356E2,-7.640375977E2,8.182153486E2
1.084456257E2,-2.165840607E2,1.959061127E2,-7.629711914E2,8.169534254E2
1.084556537E2,-2.165208130E2,1.958750305E2,-7.632012939E2,8.171441153E2
1.084656807E2,-2.161742554E2,1.960564117E2,-7.626456299E2,8.165768684E2
1.084757088E2,-2.163496857E2,1.960663910E2,-7.629412842E2,8.169018419E2
1.084857368E2,-2.171176910E2,1.960348053E2,-7.637263184E2,8.178310498E2
1.084957636E2,-2.166307068E2,1.959645081E2,-7.633631592E2,8.173458658E2
1.085057916E2,-2.164699249E2,1.959382019E2,-7.635891113E2,8.175080050E2
1.085158186E2,-2.162722168E2,1.958804626E2,-7.631614990E2,8.170424108E2
1.085258466E2,-2.163953857E2,1.956716309E2,-7.631682129E2,8.170312548E2
1.085358746E2,-2.170446472E2,1.957206268E2,-7.633701172E2,8.174037426E2
1.085459016E2,-2.166518707E2,1.957265930E2,-7.631229248E2,8.170700892E2
1.085559296E2,-2.168106995E2,1.958159332E2,-7.638459473E2,8.178088959E2
1.085659566E2,-2.163153229E2,1.956856995E2,-7.631500244E2,8.169964331E2
1.085759846E2,-2.164491272E2,1.957505951E2,-7.631002197E2,8.170008969E2
1.085860126E2,-2.165782471E2,1.959050598E2,-7.628321533E2,8.168217821E2
1.085960396E2,-2.164972992E2,1.958797607E2,-7.626374512E2,8.166124192E2
1.086060676E2,-2.165895386E2,1.958164368E2,-7.630506592E2,8.170075970E2
1.086160946E2,-2.163046265E2,1.959444733E2,-7.624652100E2,8.164160241E2
1.086261226E2,-2.164249725E2,1.957106628E2,-7.630408936E2,8.169295181E2
1.086361506E2,-2.162859802E2,1.955713654E2,-7.626517334E2,8.164958363E2
1.086461776E2,-2.161412811E2,1.957745667E2,-7.626430664E2,8.164981207E2
1.086562056E2,-2.168347778E2,1.959226685E2,-7.632363281E2,8.172715005E2
1.086662326E2,-2.164010620E2,1.960209351E2,-7.626896973E2,8.166695788E2
1.086762606E2,-2.164093933E2,1.954841156E2,-7.630616455E2,8.168905311E2
1.086862886E2,-2.162514648E2,1.956815033E2,-7.626635742E2,8.165241418E2
1.086963156E2,-2.163574524E2,1.958449554E2,-7.626528320E2,8.165813713E2
1.087063436E2,-2.166170959E2,1.957379303E2,-7.628607178E2,8.168186937E2
1.087163716E2,-2.163429413E2,1.956037598E2,-7.630980225E2,8.169355488E2
1.087263986E2,-2.160325928E2,1.958221741E2,-7.627644043E2,8.165941106E2
1.087364266E2,-2.161651154E2,1.956865845E2,-7.632001953E2,8.170037543E2
1.087464536E2,-2.164199677E2,1.957730103E2,-7.635306396E2,8.174005821E2
1.087564816E2,-2.160249634E2,1.956296997E2,-7.628175049E2,8.165955608E2
1.087665096E2,-2.163479309E2,1.956574402E2,-7.631489258E2,8.169972730E2
1.087765366E2,-2.161021729E2,1.955646057E2,-7.631395264E2,8.169012185E2
1.087865646E2,-2.159387207E2,1.957062225E2,-7.628098145E2,8.165839024E2
1.087965916E2,-2.163415222E2,1.958312531E2,-7.630686035E2,8.169621947E2
